account_transaction_id,transaction_date,customer_id,customer_name,partner_id,partner_name,warehouse_id,warehouse_name,creator_type,creator_id,description,total,Below Min Storage,Carrier Fees,Credit Card,Manual Payment,Pack,Packaging,Payment Processing,Pick,Storage,package_count,merch_count
105752629,2021-06-03 17:34:13,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25866442,Total charges for Order 25866442,-8.11,0.0,-4.41,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
105752639,2021-06-03 17:34:18,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25866443,Total charges for Order 25866443,-19.7,0.0,-16.0,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
105752665,2021-06-03 17:34:22,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25866444,Total charges for Order 25866444,-8.11,0.0,-4.41,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
105752681,2021-06-03 17:34:24,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25866445,Total charges for Order 25866445,-15.57,0.0,-11.87,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
105755213,2021-06-03 17:45:10,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25866507,Total charges for Order 25866507,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
105755557,2021-06-03 17:46:36,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25866509,Total charges for Order 25866509,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
105755577,2021-06-03 17:46:40,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25866510,Total charges for Order 25866510,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
105755597,2021-06-03 17:46:42,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25866511,Total charges for Order 25866511,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
105755613,2021-06-03 17:46:46,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25866512,Total charges for Order 25866512,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
105755645,2021-06-03 17:46:52,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25866513,Total charges for Order 25866513,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
105755677,2021-06-03 17:47:00,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25866514,Total charges for Order 25866514,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
105755685,2021-06-03 17:47:02,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25866515,Total charges for Order 25866515,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
105755689,2021-06-03 17:47:04,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25866516,Total charges for Order 25866516,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
105755697,2021-06-03 17:47:07,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25866517,Total charges for Order 25866517,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
105755709,2021-06-03 17:47:09,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25866519,Total charges for Order 25866519,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
105755718,2021-06-03 17:47:14,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25866520,Total charges for Order 25866520,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
105755739,2021-06-03 17:47:17,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25866521,Total charges for Order 25866521,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
105755761,2021-06-03 17:47:19,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25866523,Total charges for Order 25866523,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
105755769,2021-06-03 17:47:22,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25866524,Total charges for Order 25866524,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
105755777,2021-06-03 17:47:24,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25866525,Total charges for Order 25866525,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
105755793,2021-06-03 17:47:28,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25866526,Total charges for Order 25866526,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
105755797,2021-06-03 17:47:31,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25866527,Total charges for Order 25866527,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
105755808,2021-06-03 17:47:35,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25866528,Total charges for Order 25866528,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
105755825,2021-06-03 17:47:37,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25866531,Total charges for Order 25866531,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
105755841,2021-06-03 17:47:39,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25866532,Total charges for Order 25866532,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
105755861,2021-06-03 17:47:41,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25866533,Total charges for Order 25866533,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
105755873,2021-06-03 17:47:44,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25866535,Total charges for Order 25866535,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
105755889,2021-06-03 17:47:47,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25866536,Total charges for Order 25866536,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
105755909,2021-06-03 17:47:49,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25866537,Total charges for Order 25866537,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
105755913,2021-06-03 17:47:52,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25866538,Total charges for Order 25866538,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
105755919,2021-06-03 17:47:54,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25866539,Total charges for Order 25866539,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
105755933,2021-06-03 17:47:57,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25866540,Total charges for Order 25866540,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
105755945,2021-06-03 17:47:59,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25866541,Total charges for Order 25866541,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
105755961,2021-06-03 17:48:01,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25866542,Total charges for Order 25866542,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
105755973,2021-06-03 17:48:04,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25866543,Total charges for Order 25866543,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
105755989,2021-06-03 17:48:06,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25866545,Total charges for Order 25866545,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
105755993,2021-06-03 17:48:09,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25866546,Total charges for Order 25866546,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
105755997,2021-06-03 17:48:11,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25866547,Total charges for Order 25866547,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
105756005,2021-06-03 17:48:15,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25866548,Total charges for Order 25866548,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
105756009,2021-06-03 17:48:18,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25866549,Total charges for Order 25866549,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
105756019,2021-06-03 17:48:20,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25866550,Total charges for Order 25866550,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
105756034,2021-06-03 17:48:24,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25866552,Total charges for Order 25866552,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
105756049,2021-06-03 17:48:27,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25866554,Total charges for Order 25866554,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
105756065,2021-06-03 17:48:29,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25866555,Total charges for Order 25866555,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
105756073,2021-06-03 17:48:32,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25866557,Total charges for Order 25866557,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
105756089,2021-06-03 17:48:34,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25866558,Total charges for Order 25866558,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
105834824,2021-06-03 23:03:10,7044,Diggers Factory,1,Whiplash,0,,,0,Billed to card ending in 8105. BTID: ewyafmf2,4100.0,0.0,0.0,4100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
105834825,2021-06-03 23:03:10,7044,Diggers Factory,1,Whiplash,0,,,0,Payment Processing Fee,-112.75,0.0,0.0,0.0,0.0,0.0,0.0,-112.75,0.0,0.0,0,
106002606,2021-06-04 19:38:46,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25867985,Total charges for Order 25867985,-9.48,0.0,-5.03,0.0,0.0,-2.5,-1.2,0.0,-0.75,0.0,1,2.0
106003066,2021-06-04 19:40:28,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25870592,Total charges for Order 25870592,-8.11,0.0,-4.41,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106004149,2021-06-04 19:43:48,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25873078,Total charges for Order 25873078,-8.11,0.0,-4.41,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106004718,2021-06-04 19:45:51,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25875131,Total charges for Order 25875131,-15.57,0.0,-11.87,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106007646,2021-06-04 19:54:57,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25876859,Total charges for Order 25876859,-56.12,0.0,-44.96,0.0,0.0,-2.5,-3.99,0.0,-4.67,0.0,1,10.0
106008306,2021-06-04 19:57:13,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25878994,Total charges for Order 25878994,-8.11,0.0,-4.41,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106008774,2021-06-04 19:58:53,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25888568,Total charges for Order 25888568,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106009228,2021-06-04 20:00:30,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25889770,Total charges for Order 25889770,-15.13,0.0,-11.43,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106009736,2021-06-04 20:02:19,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25896347,Total charges for Order 25896347,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106010158,2021-06-04 20:03:50,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25900812,Total charges for Order 25900812,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106010620,2021-06-04 20:05:23,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25900864,Total charges for Order 25900864,-19.7,0.0,-16.0,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106011378,2021-06-04 20:07:31,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25904419,Total charges for Order 25904419,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106324810,2021-06-07 16:45:57,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25907846,Total charges for Order 25907846,-19.7,0.0,-16.0,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106325822,2021-06-07 16:49:04,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25908150,Total charges for Order 25908150,-10.23,0.0,-5.03,0.0,0.0,-2.5,-1.2,0.0,-1.5,0.0,1,3.0
106327254,2021-06-07 16:54:17,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,25908199,Total charges for Order 25908199,-27.94,0.0,-22.74,0.0,0.0,-2.5,-1.2,0.0,-1.5,0.0,1,3.0
106504422,2021-06-08 14:06:18,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017186,Total charges for Order 26017186,-13.76,0.0,-10.06,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106505871,2021-06-08 14:12:43,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017187,Total charges for Order 26017187,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106505887,2021-06-08 14:12:45,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017188,Total charges for Order 26017188,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106505901,2021-06-08 14:12:48,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017189,Total charges for Order 26017189,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106505912,2021-06-08 14:12:51,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017190,Total charges for Order 26017190,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106505928,2021-06-08 14:12:53,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017191,Total charges for Order 26017191,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106507071,2021-06-08 14:17:21,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017195,Total charges for Order 26017195,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106507091,2021-06-08 14:17:23,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017196,Total charges for Order 26017196,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106507124,2021-06-08 14:17:29,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017197,Total charges for Order 26017197,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106507139,2021-06-08 14:17:31,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017198,Total charges for Order 26017198,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106507150,2021-06-08 14:17:33,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017199,Total charges for Order 26017199,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106507164,2021-06-08 14:17:35,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017200,Total charges for Order 26017200,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106507177,2021-06-08 14:17:37,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017201,Total charges for Order 26017201,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106507226,2021-06-08 14:17:42,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017202,Total charges for Order 26017202,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106507473,2021-06-08 14:18:31,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017203,Total charges for Order 26017203,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106507501,2021-06-08 14:18:34,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017204,Total charges for Order 26017204,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106507529,2021-06-08 14:18:36,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017205,Total charges for Order 26017205,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106507556,2021-06-08 14:18:38,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017206,Total charges for Order 26017206,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106507562,2021-06-08 14:18:40,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017207,Total charges for Order 26017207,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106507571,2021-06-08 14:18:42,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017208,Total charges for Order 26017208,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106507578,2021-06-08 14:18:44,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017209,Total charges for Order 26017209,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106507590,2021-06-08 14:18:47,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017210,Total charges for Order 26017210,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106507606,2021-06-08 14:18:51,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017211,Total charges for Order 26017211,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106507622,2021-06-08 14:18:54,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017212,Total charges for Order 26017212,-18.96,0.0,-15.26,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106507642,2021-06-08 14:18:56,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017213,Total charges for Order 26017213,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106507653,2021-06-08 14:19:00,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017214,Total charges for Order 26017214,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106507674,2021-06-08 14:19:02,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017215,Total charges for Order 26017215,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106507695,2021-06-08 14:19:06,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017216,Total charges for Order 26017216,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106507726,2021-06-08 14:19:09,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017217,Total charges for Order 26017217,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106507744,2021-06-08 14:19:12,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017218,Total charges for Order 26017218,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106507762,2021-06-08 14:19:14,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017220,Total charges for Order 26017220,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106507766,2021-06-08 14:19:17,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017221,Total charges for Order 26017221,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106507818,2021-06-08 14:19:24,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017222,Total charges for Order 26017222,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106507833,2021-06-08 14:19:26,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017224,Total charges for Order 26017224,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106507848,2021-06-08 14:19:28,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017225,Total charges for Order 26017225,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106507883,2021-06-08 14:19:31,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017226,Total charges for Order 26017226,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106507904,2021-06-08 14:19:33,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017227,Total charges for Order 26017227,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106507913,2021-06-08 14:19:34,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017228,Total charges for Order 26017228,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106507926,2021-06-08 14:19:37,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017229,Total charges for Order 26017229,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106507948,2021-06-08 14:19:40,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017230,Total charges for Order 26017230,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106507976,2021-06-08 14:19:43,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017231,Total charges for Order 26017231,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106507996,2021-06-08 14:19:46,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017232,Total charges for Order 26017232,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106508014,2021-06-08 14:19:47,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017233,Total charges for Order 26017233,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106508026,2021-06-08 14:19:49,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017234,Total charges for Order 26017234,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106508044,2021-06-08 14:19:51,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017235,Total charges for Order 26017235,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106508060,2021-06-08 14:19:54,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017237,Total charges for Order 26017237,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106508098,2021-06-08 14:19:58,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017238,Total charges for Order 26017238,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106508109,2021-06-08 14:20:00,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017239,Total charges for Order 26017239,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106510226,2021-06-08 14:27:02,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017240,Total charges for Order 26017240,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106511916,2021-06-08 14:33:02,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017241,Total charges for Order 26017241,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106511934,2021-06-08 14:33:04,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017242,Total charges for Order 26017242,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106511951,2021-06-08 14:33:07,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017243,Total charges for Order 26017243,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106511966,2021-06-08 14:33:10,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017244,Total charges for Order 26017244,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106511981,2021-06-08 14:33:13,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017245,Total charges for Order 26017245,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106512002,2021-06-08 14:33:16,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017246,Total charges for Order 26017246,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106512023,2021-06-08 14:33:18,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017247,Total charges for Order 26017247,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
106512030,2021-06-08 14:33:22,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26017248,Total charges for Order 26017248,-7.5,0.0,-3.8,0.0,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
